"time_period","time_identifier","geographic_level","country_code","country_name","gender","fsm_status","ethnicity_major","ethnicity_minor","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Any Other Asian Background",53.7,7.5,634,88,1180
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Asian","Total",51.2,6.8,5143,685,10052
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Black Caribbean",34.7,2.8,652,52,1880
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Black - African",58.7,7.1,2916,352,4968
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Any Other Black Background",44.6,4.7,400,42,897
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Black","Total",51.2,5.8,3968,446,7745
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Chinese","Chinese",72.1,29.3,106,43,147
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",55.1,8.4,1188,182,2155
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Unknown","Unknown",26,4.8,255,47,979
201718,"Academic year","National","E92000001","England","Total","Free School Meals","Total","Total",26.3,3.4,21276,2760,81033
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","White - British",40.9,10.6,151891,39212,371359
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","White - Irish",57.4,22.8,927,368,1616
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Traveller of Irish Heritage",8.2,0,4,0,49
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Gypsy / Roma",5.8,0.6,31,3,534
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Any Other White Background",46.8,12.4,8712,2307,18623
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","White","Total",41.2,10.7,161565,41890,392181
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Black Caribbean",39.7,7.4,2222,415,5598
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Black African",54.4,13,995,237,1830
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","White and Asian",59.5,20.9,2302,807,3869
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","Any Other Mixed Background",54.8,16.6,3372,1023,6151
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Mixed","Total",51,14.2,8891,2482,17448
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Indian",73.9,20.1,9010,2447,12185
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Pakistani",59.2,9.1,8212,1258,13872
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Bangladeshi",67.7,11.2,3537,584,5227
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Any Other Asian Background",68.2,16.7,4636,1132,6793
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Asian","Total",66.7,14.2,25395,5421,38077
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Black Caribbean",50.3,6.1,2891,349,5753
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Black - African",71.3,12.1,8066,1372,11315
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Any Other Black Background",57,8.6,1272,191,2233
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Black","Total",63.4,9.9,12229,1912,19301
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Chinese","Chinese",78,35.7,1562,715,2003
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",59.2,13.7,3183,736,5379
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Unknown","Unknown",45.2,13.5,2053,611,4538
201718,"Academic year","National","E92000001","England","Total","All Other Pupils","Total","Total",44.9,11.2,214878,53767,478927
201718,"Academic year","National","E92000001","England","Total","Total","White","White - British",37.8,9.5,159964,40190,423214
201718,"Academic year","National","E92000001","England","Total","Total","White","White - Irish",51.8,19.8,982,375,1894
201718,"Academic year","National","E92000001","England","Total","Total","White","Traveller of Irish Heritage",5.2,0,7,0,134
201718,"Academic year","National","E92000001","England","Total","Total","White","Gypsy / Roma",4.6,0.4,46,4,998
201718,"Academic year","National","E92000001","England","Total","Total","White","Any Other White Background",45.9,11.6,9780,2463,21322
201718,"Academic year","National","E92000001","England","Total","Total","White","Total",38.2,9.6,170779,43032,447562
201718,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black Caribbean",35.5,6.2,2629,461,7415
201718,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black African",50.8,11.4,1203,269,2367
201718,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Asian",55.8,18.6,2574,859,4609
201718,"Academic year","National","E92000001","England","Total","Total","Mixed","Any Other Mixed Background",50.9,14.5,3887,1108,7631
201718,"Academic year","National","E92000001","England","Total","Total","Mixed","Total",46.7,12.2,10293,2697,22022
201718,"Academic year","National","E92000001","England","Total","Total","Asian","Indian",72.2,19,9667,2548,13398
201718,"Academic year","National","E92000001","England","Total","Total","Asian","Pakistani",56.1,8.2,10439,1528,18619
201718,"Academic year","National","E92000001","England","Total","Total","Asian","Bangladeshi",63.4,10,5162,810,8139
201718,"Academic year","National","E92000001","England","Total","Total","Asian","Any Other Asian Background",66.1,15.3,5270,1220,7973
201718,"Academic year","National","E92000001","England","Total","Total","Asian","Total",63.5,12.7,30538,6106,48129
201718,"Academic year","National","E92000001","England","Total","Total","Black","Black Caribbean",46.4,5.3,3543,401,7633
201718,"Academic year","National","E92000001","England","Total","Total","Black","Black - African",67.4,10.6,10982,1724,16283
201718,"Academic year","National","E92000001","England","Total","Total","Black","Any Other Black Background",53.4,7.4,1672,233,3130
201718,"Academic year","National","E92000001","England","Total","Total","Black","Total",59.9,8.7,16197,2358,27046
201718,"Academic year","National","E92000001","England","Total","Total","Chinese","Chinese",77.6,35.3,1668,758,2150
201718,"Academic year","National","E92000001","England","Total","Total","Any Other Ethnic Group","Any Other Ethnic Group",58,12.2,4371,918,7534
201718,"Academic year","National","E92000001","England","Total","Total","Unknown","Unknown",41.8,11.9,2308,658,5517
201718,"Academic year","National","E92000001","England","Total","Total","Total","Total",42.2,10.1,236154,56527,559960
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - British",19.4,2.4,4699,584,24211
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - Irish",24.4,6.9,32,9,131
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","Traveller of Irish Heritage",6.7,0,3,0,45
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","Gypsy / Roma",3.2,0,7,0,220
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","Any Other White Background",43.4,8.2,561,106,1292
201819,"Academic year","National","E92000001","England","Female","Free School Meals","White","Total",20.5,2.7,5302,699,25899
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black Caribbean",26.2,3.3,224,28,856
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black African",46.8,6.7,139,20,297
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Asian",34.3,4.7,125,17,364
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Any Other Mixed Background",40,8,280,56,700
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Total",34.6,5.5,768,121,2217
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Indian",61.6,11.4,303,56,492
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Pakistani",52.5,7.2,1230,169,2345
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Bangladeshi",64.8,13.4,808,167,1246
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Any Other Asian Background",62.5,12.2,292,57,467
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Total",57.9,9.9,2633,449,4550
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black Caribbean",40.3,2.9,331,24,821
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black - African",66.4,10.6,1442,231,2171
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Any Other Black Background",49,6.6,214,29,437
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Total",57.9,8.3,1987,284,3429
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Chinese","Chinese",79.2,33.3,57,24,72
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",60.2,11.1,579,107,961
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Unknown","Unknown",36.2,5.9,147,24,406
201819,"Academic year","National","E92000001","England","Female","Free School Meals","Total","Total",30.6,4.6,11473,1708,37534
201819,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - British",46.4,12.2,82680,21667,178243
201819,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - Irish",63.9,25.2,524,207,820
201819,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Traveller of Irish Heritage",11.5,0,3,0,26
