"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Asian",49.9,5.1,206,21,413
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Black",45.4,5.1,89,10,196
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Chinese",75,25,3,1,4
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Any Other Ethnic Group",53.7,4.9,22,2,41
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Total",20.6,2.6,1088,139,5271
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","White",40.5,9.8,13877,3346,34267
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Mixed",45.7,11.3,674,167,1474
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Unknown",41.4,10.2,122,30,295
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Asian",63.8,12.7,2091,416,3276
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Black",57.4,7.2,621,78,1081
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Chinese",80.9,39.7,106,52,131
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Any Other Ethnic Group",50.3,14.3,144,41,286
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","All Other Pupils","Total",43.2,10.1,17635,4130,40810
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","White",37.8,8.9,14547,3437,38499
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Mixed",42.2,9.9,767,180,1817
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Unknown",37.7,9.2,127,31,337
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Asian",62.3,11.8,2297,437,3689
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Black",55.6,6.9,710,88,1277
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Chinese",80.7,39.3,109,53,135
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Any Other Ethnic Group",50.8,13.1,166,43,327
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total","Total",40.6,9.3,18723,4269,46081
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","White",21.3,2.6,560,67,2626
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Mixed",33,3.4,117,12,355
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Unknown",28.3,8.7,13,4,46
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Asian",58.5,6.1,568,59,971
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Black",61.6,7.6,244,30,396
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Chinese",71.4,14.3,5,1,7
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Any Other Ethnic Group",59.5,7.8,91,12,153
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Free School Meals","Total",35.1,4.1,1598,185,4554
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","White",47.8,10.6,8874,1959,18552
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Mixed",55.4,14.7,603,160,1089
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Unknown",46.7,10.6,106,24,227
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Asian",71.4,13.8,2670,517,3740
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Black",67.3,9.4,713,100,1059
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Chinese",83.3,39.3,70,33,84
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Any Other Ethnic Group",67,16.8,183,46,273
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","All Other Pupils","Total",52.8,11.3,13219,2839,25024
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","White",44.5,9.6,9434,2026,21178
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Mixed",49.9,11.9,720,172,1444
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Unknown",43.6,10.3,119,28,273
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Asian",68.7,12.2,3238,576,4711
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Black",65.8,8.9,957,130,1455
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Chinese",82.4,37.4,75,34,91
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Any Other Ethnic Group",64.3,13.6,274,58,426
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Female","Total","Total",50.1,10.2,14817,3024,29578
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","White",12.8,1.7,340,45,2660
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Mixed",25.9,2.4,99,9,382
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Unknown",18.4,0,9,0,49
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Asian",42.1,6.5,427,66,1014
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Black",42.9,4.3,148,15,345
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Chinese",100,33.3,6,2,6
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Any Other Ethnic Group",48.5,7.6,83,13,171
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Free School Meals","Total",24,3.2,1112,150,4627
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","White",33.6,8,6348,1512,18880
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Mixed",40.5,8.9,437,96,1079
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Unknown",40.9,9.4,96,22,235
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Asian",59.2,11.3,2271,435,3835
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Black",47.6,6.5,505,69,1061
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Chinese",74.6,32.4,53,23,71
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Any Other Ethnic Group",48.5,11.6,146,35,301
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","All Other Pupils","Total",38.7,8.6,9856,2192,25462
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","White",31,7.2,6688,1557,21540
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Mixed",36.7,7.2,536,105,1461
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Unknown",37,7.7,105,22,284
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Asian",55.6,10.3,2698,501,4849
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Black",46.4,6,653,84,1406
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Chinese",76.6,32.5,59,25,77
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Any Other Ethnic Group",48.5,10.2,229,48,472
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Male","Total","Total",36.5,7.8,10968,2342,30089
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","White",17,2.1,900,112,5286
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Mixed",29.3,2.8,216,21,737
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Unknown",23.2,4.2,22,4,95
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Asian",50.1,6.3,995,125,1985
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Black",52.9,6.1,392,45,741
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Chinese",84.6,23.1,11,3,13
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Any Other Ethnic Group",53.7,7.7,174,25,324
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Free School Meals","Total",29.5,3.6,2710,335,9181
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","White",40.7,9.3,15222,3471,37432
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Mixed",48,11.8,1040,256,2168
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Unknown",43.7,10,202,46,462
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Asian",65.2,12.6,4941,952,7575
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Black",57.5,8,1218,169,2120
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Chinese",79.4,36.1,123,56,155
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Any Other Ethnic Group",57.3,14.1,329,81,574
202021,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","All Other Pupils","Total",45.7,10,23075,5031,50486
